Operateur;X;Y;2G;3G;4G
20801;2.290028604238645;48.883162387572604;1;1;1
20801;2.290303497045178;48.86699384445728;0;0;0
20810;2.290351103565976;48.86950330701137;1;1;1
20820;2.2903648577561615;48.86949439509088;1;1;1
20810;2.263796250044761;50.748352541136875;1;1;1
20801;2.2906010454037804;48.857156689288054;0;1;0
20820;2.290452264002306;48.87208502886427;1;1;1
20810;2.290297387569724;48.88345176851657;1;0;0
20801;2.290475066401521;48.87441446417418;0;0;0
20810;2.2908379010495614;48.84876706332655;0;1;0
20801;2.2902598241096377;48.892211037543774;0;0;0
20801;2.2962478609012007;48.452139585656695;1;1;1
20801;2.2904027052343494;48.884729448242794;0;0;0
20801;2.290627938977476;48.87019744478866;1;1;1
20801;2.2924961207772876;48.73565828533841;1;1;0
20810;2.290607909668956;48.879676393878235;1;0;0
20801;2.290614967198545;48.88116034310647;0;1;0
20810;2.2920302739671934;48.779053310869955;1;1;1
20810;2.291013429720055;48.86190772655086;0;1;0
20801;2.2911678895927783;48.85155704210196;1;1;1
20801;2.2904610934502507;48.91046844020719;1;1;1
20801;2.2915875628110776;48.82870652604122;0;0;0
20801;2.2915737534543283;48.82972274270486;0;0;0
20820;2.2912773947249554;48.85152171633917;1;1;1
20820;2.291438602644592;48.842672921548804;1;0;0
20801;2.2910437644588755;48.87270008783313;0;1;1
20820;2.2912391626809434;48.86034418862583;1;1;1
20801;2.2923834021210765;48.77810201836392;0;0;0
20810;2.2915203506246833;48.84267340571812;1;0;0
20810;2.291152824594238;48.872700733722056;1;1;1
20810;2.290538861899002;48.91977675221928;1;1;1
20810;2.292307788430569;48.79070237121025;1;1;1
20815;2.2923043726619063;48.79095418569213;0;1;1
20810;2.2898278545313033;48.97387340560134;1;1;1
20815;2.2906069635538335;48.91978614851034;0;1;1
20801;2.291022261041681;48.8913072322943;0;1;0
20801;2.291682618502754;48.844769892876705;1;1;1
20820;2.3142497796124366;47.13073020002405;1;1;1
20801;2.291793454910326;48.84263005441243;0;0;0
20815;2.291425597279971;48.87269335529346;0;1;1
20820;2.291784652390272;48.847288720691424;1;1;1
20801;2.2914540268772994;48.880625709478636;0;1;0
20810;2.2911627643369954;48.90302625642121;1;1;1
20820;2.3155984770345364;47.045313324138554;1;1;1
20815;2.3155983628748094;47.04532232705821;0;1;1
20820;2.2922669238595716;48.823817913108805;1;1;1
20815;2.290878156878206;48.925920999534306;0;1;1
20801;2.2886339539842178;49.090053360985266;1;1;0
20801;2.290002180375236;48.99111311820341;0;0;0
20820;2.341334979600694;44.93932706870579;1;1;1
20810;2.341334979600694;44.93932706870579;1;1;1
20815;2.341347550147088;44.9393361470829;0;1;1
20810;2.2922852169572803;48.82748749974439;1;1;1
20815;2.291556053411526;48.884151710847824;0;1;1
20810;2.2913667430694047;48.89806321012701;0;1;0
20810;2.3146315362880485;47.13079548532418;1;1;1
20810;2.290988966485756;48.926802969195435;1;1;1
20810;2.3157302990409625;47.04530510148482;1;1;1
20801;2.3146436974630693;47.13087658731533;1;1;0
20815;2.2919913858469894;48.85514136941237;0;1;1
20810;2.2917724640366264;48.8712474633024;0;1;0
20810;2.2916477675238194;48.885429307981596;1;0;0
20820;2.2942349050790956;48.69553430815343;1;1;1
20820;2.292006397390613;48.867075877812944;1;1;1
20810;2.292021006193047;48.86700401634251;0;1;1
20820;2.2903733073512007;48.990953449478475;1;1;0
20810;2.2926470876436498;48.825915723783545;1;1;1
20815;2.292060319171359;48.86912670955656;0;1;1
20815;2.2926603418914553;48.82594278363167;0;1;1
20820;2.2915105797153825;48.91054659690608;1;1;1
20820;2.2926742062053402;48.82592487800201;1;1;1
20801;2.292283801720377;48.85468442648463;1;1;1
20801;2.2921274881956046;48.86719350935636;0;1;1
20810;2.29156796463269;48.9103400942807;1;1;1
20820;2.292706349730601;48.830583855613504;1;1;1
20820;2.291956564607251;48.886789127372694;1;1;1
20820;2.292169410413997;48.87514396891253;1;1;1
20810;2.292184754514384;48.87501815175992;1;0;0
20801;2.2921615338786183;48.876726763067566;0;0;0
20801;2.2659800727868924;50.73444798814985;0;1;1
20801;2.2928728586019966;48.827347074954965;1;1;0
20801;2.292232879085998;48.87649335630829;1;1;0
20810;2.2923243659577333;48.87277061977001;0;1;0
20801;2.2916941235916193;48.92813810185603;1;1;1
20810;2.2927789254998885;48.85134173515633;1;0;1
20801;2.2925683516719313;48.8688599092609;0;1;0
20801;2.2918196403383093;48.92593556036457;0;0;0
20810;2.292874882176601;48.85531747178353;1;1;1
20801;2.292489280492423;48.88572207028714;0;0;0
20815;2.2921858937512947;48.90804150311455;0;1;1
20820;2.2925902643646032;48.879292415187486;1;1;1
20801;2.292604142904309;48.879274510425006;1;1;1
20820;2.2926329235082368;48.88619057221567;1;1;1
20801;2.292937663037665;48.86776488761258;0;0;0
20801;2.2952499014906467;48.70087423460635;1;1;0
20820;2.2931942681759017;48.855885954157834;1;1;1
20810;2.2927901258318526;48.8856608943192;1;0;0
20810;2.2926432803223205;48.899482693108226;1;1;0
20815;2.2929289228507073;48.87945629678438;0;1;1
20820;2.292886920469477;48.88556253934359;1;0;0
20810;2.293107803526128;48.871300324120014;1;0;1
20815;2.293416952508317;48.85152537693203;0;1;1
20801;2.2931460152129954;48.871498405662784;0;0;0
20810;2.2931452829983257;48.871552362027806;0;1;0
20810;2.2936458595092537;48.83564390022695;1;1;1
20801;2.2931585491171287;48.87157942071167;0;1;0
20815;2.3039329356937555;48.067094044920495;0;1;0
20810;2.2938883675358013;48.81975328489069;1;1;1
20820;2.2935639952410374;48.84470007427682;1;0;0
20815;2.293699619690005;48.835698180117994;0;1;1
20801;2.293129603570186;48.87773075089378;0;1;0
20801;2.2923375690074472;48.936019728200044;1;1;1
20810;2.293591977009727;48.84464627751515;1;0;0
20810;2.2937151178956325;48.838576263917524;0;1;1
20820;2.293654130552552;48.84508733402475;1;1;1
20810;2.2936682433851896;48.845051442701326;1;1;1
20815;2.293681624911083;48.84506950903101;0;1;1
20801;2.2937148474025775;48.84462901564778;0;0;0
20801;2.2970857394556585;48.59568632469424;1;1;1
20810;2.2931561847423194;48.88682319525372;1;1;0
20801;2.2934020081759594;48.87071748685505;0;0;0
20820;2.2933039059696747;48.88196766201993;1;1;1
20801;2.293794700865088;48.84778625916562;0;1;0
20810;2.2935094785655625;48.87083503613817;1;1;0
20810;2.2936351823248824;48.862570763574915;0;1;0
20820;2.3627387527817634;43.20925277554949;1;1;0
20801;2.293556378714323;48.86938736601158;0;1;0
20801;2.2932695346560834;48.890529107242166;1;1;1
20801;2.294264456510725;48.82014224132839;0;1;1
20820;2.3043756049191026;48.06712365689669;1;1;0
20801;2.2937372479143923;48.86409126985289;0;1;1
20801;2.294168917160159;48.833236663741346;0;0;0
20801;2.293737955073665;48.865044585465064;0;0;0
20820;2.2936780370911847;48.87147456591389;1;0;0
20801;2.3629357168042744;43.20588969611624;1;1;1
20810;2.2934629254739836;48.88934313322633;1;1;1
20801;2.2922583411803465;48.977961411871526;1;1;1
20801;2.2794218913978774;49.9053916813651;1;1;1
20820;2.295958288031422;48.70780438798965;1;1;0
20810;2.3627414553275212;43.23018505718188;1;1;0
20810;2.3630189129351633;43.206151050457;1;1;0
20815;2.3627531609476016;43.23023909903376;0;1;1
20820;2.2937132975906227;48.87792305735887;1;0;0
20801;2.293938086430455;48.86234771300399;0;1;0
20801;2.2948153556996553;48.800556692007696;0;0;0
20810;2.2939415596600217;48.86510874129647;1;0;0
20820;2.2709831232206095;50.510062638826774;1;1;0
20815;2.2709831232206095;50.510062638826774;0;1;0
20810;2.2709831232206095;50.510062638826774;1;1;0
20820;2.2940582813212185;48.864542839226615;1;0;0
20801;2.293764959805245;48.88617926815919;1;1;1
20801;2.2710111439335883;50.510071780060834;1;1;0
20801;2.293974898190808;48.871701153467;0;0;0
20820;2.2944692645593814;48.84023555646105;1;1;1
20810;2.293846166358446;48.88622471376196;1;1;1
20810;2.2940092776717176;48.87519980114086;1;0;1
20815;2.294509284561228;48.84029874839161;0;1;1
20820;2.2924297409492165;48.9944726462266;1;1;1
20810;2.295137093022324;48.797905351706845;1;1;1
20801;2.294090101675482;48.875272225125265;0;0;0
20801;2.2966148651864864;48.689314930823215;1;1;1
20815;2.2966407034894587;48.68941402689715;0;1;1
20820;2.265345642263572;50.91464828248085;1;1;1
20810;2.2947476150000083;48.83376171517108;0;1;1
20801;2.2952462398373124;48.797888007266685;1;1;1
20801;2.2947907777087737;48.837620282594486;1;1;0
20810;2.2943594158194585;48.87048930508265;1;1;0
20801;2.2733604608868747;50.37555445463877;1;1;1
20801;2.289685939597443;49.21814586627768;1;1;1
20801;2.294377361450981;48.87620923366296;0;1;0
20801;2.294186883367307;48.890264719189524;0;0;0
20815;2.363618848265986;43.20638846659112;0;1;1
20801;2.29425364943072;48.887351281608474;0;0;0
20801;2.2948844292753123;48.84177592597961;1;1;1
20801;2.2944270332092866;48.87556200082724;0;1;0
20801;2.295193215637575;48.82196447772605;0;0;0
20810;2.295075641107324;48.830660800298496;1;1;1
20801;2.2939692701344843;48.91637065803335;1;1;1
20810;2.296424371279726;48.735771448318445;1;1;1
20801;2.3631666149730988;43.260790497354364;1;1;1
20801;2.2964637078649086;48.73587961444251;0;1;1
20810;2.294546905078652;48.87879133815578;1;1;0
20810;2.280613774308688;49.88696432646799;1;1;1
20820;2.2806260309970847;49.887081186904474;1;1;1
20801;2.2945871984090767;48.878836542525356;0;0;0
20801;2.2945871984090767;48.878836542525356;0;0;0
20801;2.280654977765895;49.88700050386277;1;1;1
20801;2.2955925084015263;48.80753161569175;0;1;1
20820;2.2940098052294235;48.924446652096094;1;1;1
20820;2.2948123278727217;48.86623806195057;1;1;1
20810;2.265924108506108;50.91487595393514;1;1;1
20801;2.264779986959343;50.993511486918145;1;1;1
20810;2.2956466059956524;48.807558916330514;1;1;1
20801;2.294497189317903;48.89655284214315;1;1;1
20820;2.2947506861779785;48.87884649914304;1;1;0
20820;2.294511662327341;48.89850445920277;1;1;1
20810;2.294759440160484;48.88122080227968;1;1;1
20820;2.295237228554669;48.846922382071455;1;0;0
20820;2.2958125419110953;48.807371020728574;1;1;1
20810;2.29529124524351;48.8469586748414;1;0;0
20810;2.2952688739207705;48.84962065885311;0;0;1
20810;2.2913392329135296;49.14054694501721;1;1;1
20801;2.2953441676169644;48.8470759039402;0;0;0
20815;2.291310433430813;49.144655725544034;0;1;1
20801;2.295379565991352;48.84647353810902;0;1;0
20820;2.2913841541111246;49.140268483636255;1;1;1
20815;2.295086290012997;48.87016982362988;0;1;1
20810;2.2934303343196483;48.99324657928838;1;1;1
20820;2.295054650584744;48.87552972481111;1;1;1
20815;2.295053676858904;48.875601666383346;0;1;1
20801;2.294540853720777;48.91648194203851;0;0;0
20815;2.268732808759149;50.751226115597596;0;1;1
20820;2.2949331526027112;48.88853340873035;1;1;1
20810;2.2949331526027112;48.88853340873035;1;1;0
20815;2.2969996293709345;48.737483795660786;0;1;1
20810;2.2756131756420905;50.27821305063818;1;1;1
20820;2.364329674320648;43.20772395852145;1;0;0
20820;2.2953168088850915;48.86925384801006;1;1;1
20810;2.2946785123933586;48.91639282176382;1;0;1
20810;2.281420949302371;49.877042010282445;1;1;1
20820;2.295273507520841;48.87446979015674;1;1;1
20810;2.2954198688731524;48.86566605663837;1;1;1
20815;2.2814620188238264;49.877087170926146;0;1;1
20820;2.2757671663259056;50.27822293500996;1;1;1
20820;2.294775238761433;48.91630346038817;1;0;0
20820;2.364503903564811;43.207536083113666;1;1;0
20810;2.295374077251948;48.8781217054425;1;0;0
20820;2.2957173882834976;48.853742371651705;1;1;1
20820;2.297306028823104;48.736945928934986;1;1;1
20810;2.2947147368405667;48.93083582284751;1;1;1
20810;2.2946031620759095;48.941078097659435;1;1;1
20820;2.359597502766745;43.660111427351325;1;1;0
20801;2.295496296155164;48.87815839832246;0;1;0
20810;2.2959326474708797;48.84789778982694;1;1;1
20820;2.2953630904614784;48.89102708281865;0;1;1
20801;2.2955709013386167;48.87667492672807;0;0;0
20820;2.2817804700613005;49.87717888145827;1;1;0
20815;2.35968465958641;43.66007594730129;0;1;1
20810;2.2942301020235325;48.9816509816718;1;1;1
20801;2.296083505658948;48.847826728415114;1;1;1
20815;2.2965164718242046;48.817772136504736;0;1;1
20810;2.296265134960632;48.83740412275616;1;0;0
20810;2.296601574910333;48.813482549115804;1;1;1
20810;2.3598578676722086;43.660103961803664;1;1;0
20801;2.359869758846134;43.660149023300235;1;1;1
20810;2.2957325365045103;48.88387957045902;0;1;0
20810;2.295165708828073;48.926764658348176;1;1;1
20820;2.2956413485869214;48.8936457630987;1;1;1
20820;2.308684712781636;47.912987492171574;1;1;0
20801;2.2821173728954145;49.87694728194373;1;1;1
20815;2.295788204266482;48.89388045165341;0;1;1
20820;2.2960608177044035;48.87472623840544;1;1;1
20820;2.2960608177044035;48.87472623840544;1;1;1
20801;2.296005955427962;48.88281996331744;1;1;1
20820;2.372775467205643;42.50833211998788;1;1;0
20810;2.372775467205643;42.50833211998788;1;1;0
20820;2.296675775333337;48.837262638440336;1;0;0
20815;2.3727875200512654;42.508341180441825;0;1;0
20820;2.2967884014901445;48.829924399604074;1;1;1
20801;2.37279976590977;42.508332262794006;0;1;0
20801;2.296702779163968;48.83728078466082;0;0;0
20801;2.2968903602981867;48.82438481652813;0;1;1
20810;2.2959993220676775;48.892388810376914;1;1;0
20801;2.296026475839391;48.89239796328677;0;0;0
20801;2.296909538079544;48.83003303716715;1;1;1
20820;2.2953357028014936;48.94847452238377;1;1;1
20820;2.2961211884350368;48.89144523252838;0;1;0
20820;2.2966985627995333;48.84971001406924;1;1;1
20810;2.29634339772439;48.87702121923382;1;1;1
20810;2.2969251182873895;48.8369583177172;0;1;0
20815;2.2949771932519196;48.981970113239164;0;1;1
20801;2.2967806859395727;48.84968351591651;1;1;1
20820;2.294990488506966;48.981997168962806;1;1;1
20820;2.296839367874787;48.84735451038725;1;1;1
20801;2.2962897707164474;48.88906300098591;0;0;0
20801;2.2973790165044212;48.80934991360877;0;0;0
20815;2.2953821025611454;48.95915820137544;0;1;1
20820;2.296602462717376;48.869953906809044;1;1;1
20801;2.2965471138322715;48.87506185357829;0;0;0
20801;2.296629240607924;48.869990037999635;1;1;1
20815;2.2969169509854725;48.84968431674526;0;1;1
20810;2.295453668254014;48.95891581839047;1;1;1
20810;2.297059447762583;48.84114118101042;0;1;1
20801;2.295465373945001;48.95905977073393;1;1;1
20801;2.2966909085226854;48.872490578603724;0;0;0
20815;2.29615469197539;48.914189204120156;0;1;1
20820;2.2884522000678733;49.477397354811956;1;1;1
20810;2.2884522000678733;49.477397354811956;1;1;1
20801;2.2964436822934315;48.89382135164744;1;1;1
20801;2.29684048028377;48.868480377357045;0;0;0
20810;2.2968134090932075;48.870485760131395;0;1;0
20810;2.2965759618390678;48.89109716683523;0;1;1
20801;2.2966031150385517;48.89110631962511;0;0;0
20801;2.3389266849668284;45.55557584659535;0;1;0
20801;2.2969359002345917;48.86848093789628;1;1;1
20810;2.2968690166174324;48.873435935396614;1;1;1
20810;2.2968825279406984;48.873445008190394;1;1;1
20810;2.2968902123660175;48.87388573124728;1;1;1
20801;2.294555468348007;49.04625327454705;1;1;1
20810;2.2991519844163366;48.70679779140445;1;1;1
20801;2.2985771331639238;48.749626603273434;0;1;1
20810;2.296909793382242;48.873445168341924;1;1;1
20810;2.2986191424302773;48.749536905899;1;1;1
20820;2.2969648097894573;48.873409517762774;1;1;1
20801;2.2969537639610853;48.8742278546187;0;0;0
20815;2.298645859960443;48.749573040492166;0;1;0
20810;2.296984224111975;48.87500146755632;1;1;0
20820;2.2978061468948296;48.81706920090234;1;1;1
20810;2.2976155777389518;48.833238966489894;1;1;1
20820;2.2971658143897975;48.86861719022621;1;1;1
20810;2.297112544307131;48.87256500272015;1;1;1
20801;2.297099195185263;48.873554201814024;0;0;0
20820;2.36965646695562;42.87967868326723;1;1;0
20815;2.369668694007566;42.879678755051344;0;1;0
20801;2.3696810186642256;42.87966983461773;0;1;0
20820;2.2930495071127575;49.18694129847915;1;1;1
20810;2.293060643711428;49.18713016931842;1;1;1
20801;2.297348588077448;48.87325888286719;0;0;0
20801;2.298295565895187;48.80397690586418;1;1;1
20820;2.2973403985892578;48.87790842819613;1;1;1
20801;2.37353858568633;42.5414099484704;1;1;1
20810;2.2986123512721206;48.78649432130831;1;1;1
20801;2.2931846955059467;49.18708594357039;0;1;1
20801;2.298639087721198;48.786530454737864;1;1;1
20801;2.2974669155574468;48.87358334081498;0;1;1
20810;2.2972201588087144;48.89288161816642;1;1;1
20810;2.29733081081312;48.886703874050724;0;1;1
20801;2.2973112731444343;48.888151682959986;0;1;0
20815;2.373608726494288;42.54167106747608;0;1;1
20801;2.2995677342013656;48.72140760644263;0;1;1
20801;2.298425190770109;48.80648698611611;0;0;0
20801;2.297918366230512;48.84514840972143;1;1;1
20810;2.2978319089477695;48.85257663836577;1;1;1
20801;2.2975627803520147;48.87254066539309;0;0;0
20810;2.297537917982089;48.87438417221491;1;1;1
20815;2.2834902349608193;49.89600082148032;0;1;1
20815;2.2982381372380325;48.830508516736245;0;1;1
20810;2.283020124812763;49.93636941055925;1;1;1
20801;2.3436775322059016;45.220129151657396;1;1;0
20801;2.2718621387121094;50.71887779871716;1;1;1
20810;2.3664876626329825;43.21390743419363;1;1;0
20820;2.300393328120736;48.674981245034225;1;1;1
20810;2.2976673694152416;48.8779283337053;1;0;0
20810;2.297829646037846;48.86690333293782;1;0;0
20810;2.2954466197812406;49.04610564117144;1;1;1
20815;2.2954464977335993;49.04611463243647;0;1;1
20815;2.299866419739654;48.72143634304935;0;1;1
20810;2.2985209815828753;48.822649589790544;1;0;1
20820;2.2977998412852556;48.87619338494465;1;1;0
20810;2.2981796732988067;48.84901720865718;1;0;0
20801;2.298165625139457;48.85208394835699;1;1;1
20820;2.2978671700795017;48.87423321576685;1;1;1
20820;2.3507313088186317;44.630330353513756;1;1;0
20810;2.3507313088186317;44.630330353513756;1;1;0
20801;2.3507439156542587;44.630330427536336;0;1;0
20815;2.3507438119942443;44.630339429867036;0;1;0
20801;2.2979255886704757;48.871922246730804;0;0;1
20810;2.2931239931158505;49.22668000039841;1;1;1
20820;2.3634846586238534;43.50426505914609;1;1;1
20820;2.29783574804051;48.880609348752735;1;1;1
20820;2.298299404042373;48.84923375792178;1;1;0
20820;2.296831584663851;48.958006648696994;1;1;1
20810;2.313141834013955;47.72680393443641;1;1;1
20801;2.298068273023519;48.87246268980625;0;1;0
20820;2.297929841138771;48.88475583598347;1;0;0
20820;2.2974736802155173;48.918567580915514;0;1;0
20810;2.2979724454548167;48.88463017909876;1;0;0
20820;2.366869486621618;43.21385570209215;1;1;1
20801;2.2988331402919884;48.82273236509771;0;0;0
20810;2.2981410408887983;48.87616840569178;1;1;0
20801;2.298050625854462;48.882876935518055;0;1;0
20820;2.293413586316984;49.22658280386794;1;1;1
20820;2.2981550388467893;48.87816502191829;1;0;0
20815;2.2934273121056257;49.2265828843122;0;1;1
20810;2.3008969067474645;48.674903244026765;1;1;1
20801;2.298563147390681;48.84887555946927;0;0;0
20801;2.298220172243689;48.874343206857056;0;0;0
20820;2.298739784091878;48.83676211466863;1;1;1
20801;2.298093711767002;48.88473881010907;0;0;0
20820;2.2987204482043206;48.840224579616105;1;1;1
20801;2.2982315070277957;48.876537665616944;1;1;0
20815;2.2987340722387812;48.84022465948571;0;1;1
20820;2.3020876723490473;48.59178468239649;1;1;1
20801;2.298279204252891;48.88008133995496;1;1;1
20801;2.2982324297410055;48.883552502374556;0;0;0
20820;2.2723049336030687;50.73706047283136;1;0;0
20820;2.299623811106948;48.783136446801265;1;1;1
20820;2.298432286035679;48.87175434226178;1;1;0
20820;2.3135352818389534;47.726293191960416;1;1;1
20801;2.298411099687197;48.87535158860479;0;1;0
20810;2.298515086703212;48.86864309262658;1;0;0
20810;2.298547488126485;48.86724929439201;0;1;0
20820;2.2984733712243335;48.87275285454906;1;0;0
20810;2.3708364019048345;42.879119058635574;1;1;0
20810;2.2985251158647526;48.872960006730345;1;1;0
20801;2.2986278217858596;48.86735768690196;0;0;0
20801;2.299100073458826;48.8352982485187;1;1;1
20820;2.282469882647988;50.04365383871979;1;1;1
20810;2.282469882647988;50.04365383871979;1;1;1
20820;2.2986378093647652;48.87269086412826;1;0;0
20810;2.2981715440869745;48.90729431916082;1;1;1
20820;2.2840387410393665;49.937174877110344;1;1;1
20810;2.2985888873273286;48.88341069767612;0;1;0
20801;2.3639356532162537;43.53276252240962;1;1;1
20810;2.2984146463505524;48.903428682041095;1;1;1
20820;2.2987111209083366;48.88344738709777;1;1;1
20820;2.2975945961405504;48.96622145077285;1;1;1
20810;2.3640071603981987;43.53300587419437;1;1;0
20815;2.3139592356983805;47.726520700457826;0;1;1
20815;2.364030597860151;43.533122979158954;0;1;1
20801;2.2988229817761936;48.87817792940403;0;0;0
20815;2.2976619095684367;48.96629378628483;0;1;1
20810;2.2986699273947337;48.89663131086141;1;1;1
20815;2.2985239227695313;48.907467253110184;0;1;1
20801;2.299635145536031;48.82589389682697;0;0;0
20820;2.29939501457909;48.84376304897031;1;1;1
20820;2.2985681025838183;48.90520123613195;1;1;1
20801;2.2990248799130666;48.874320941592906;0;0;0
20810;2.2994908387896804;48.844743919353036;0;1;0
20810;2.2990312003006013;48.878916606352796;1;0;0
20810;2.29862213744161;48.9133403381396;1;1;1
20801;2.2689842412412404;51.02083030715219;1;1;1
20820;2.300767594837396;48.75465832144895;1;0;0
20801;2.299797715536713;48.826974105485526;1;1;1
20801;2.299173188613218;48.87343146111584;0;0;0
20810;2.299220819911103;48.87090458424568;0;1;0
20801;2.2994345165285575;48.85907039584708;1;1;1
20815;2.2991106990987973;48.88516745445985;0;1;1
20815;2.349167636382169;44.87721990075498;0;1;1
20820;2.299489844717187;48.860024034879835;1;1;1
20801;2.299095443780327;48.88934026271814;0;1;0
20810;2.349196021708929;44.87804840972986;1;1;1
20801;2.303192061229603;48.58419883917075;0;0;0
20810;2.299165363299249;48.885158781115955;0;1;1
20820;2.349303477950373;44.877517819649455;1;1;1
20820;2.299652338181843;48.8590896579223;1;1;1
20801;2.2997859816527657;48.85015981642705;0;1;0
20810;2.3007643727152938;48.77825929357486;1;1;1
20810;2.299964004668611;48.83893677067537;1;0;0
20820;2.2992706719502096;48.892533903888456;1;1;1
20801;2.3003965583370167;48.81077066455936;0;0;0
20801;2.3494429723555648;44.87750062945521;1;1;1
20810;2.301184793857285;48.75499355530018;0;1;0
20820;2.3000190321894394;48.84194098613062;1;1;1
20801;2.2995386000013984;48.877687482319814;0;0;0
20801;2.3012118770774115;48.75500270815354;0;0;0
20801;2.3004468760363257;48.814125689966524;1;1;1
20820;2.3001601701846677;48.838533201725696;1;1;1
20810;2.299605337192702;48.884891555732;0;1;0
20820;2.299211176129798;48.91418014320807;1;1;1
20810;2.299717895426079;48.8775356436198;1;1;1
20820;2.299199594940412;48.920106507032415;1;0;0
20801;2.2998705656255325;48.87125013743744;0;1;0
20820;2.3037125528504703;48.58482258584047;0;1;1
20820;2.342148285511334;45.52387003969361;1;1;0
20815;2.3005177960911087;48.82711322639945;0;1;1
20810;2.304081162158678;48.561156947373796;1;1;0
20810;2.300112483334618;48.85831890512491;0;1;0
20810;2.2999951403634897;48.868067182467044;1;1;0
20815;2.299259348485151;48.92377601188341;0;1;1
20820;2.29974061030448;48.88902927208893;1;1;1
20810;2.3000945914272655;48.86573845308004;1;0;0
20815;2.2838970759793535;50.04332985050485;0;1;1
20820;2.3494135954856135;44.91391172231665;1;1;1
20810;2.3494135954856135;44.91391172231665;1;1;1
20815;2.300068711659686;48.86867916847052;0;1;1
20820;2.299979016857869;48.87636802921606;1;1;1
20801;2.300163590647786;48.86567590214738;0;1;1
20815;2.349489305658788;44.91393917701809;0;1;1
20801;2.299426887991028;48.92248199698895;1;1;1
20801;2.3495022893695223;44.91391224154705;1;1;0
20801;2.302457272099056;48.700475852984006;1;1;0
20801;2.300264218551881;48.864273505419504;0;1;0
20815;2.299970380730548;48.889183501670765;0;1;0
20810;2.286161539333914;49.895917631246995;0;1;1
20810;2.3005308870085446;48.848473372875794;1;1;1
20815;2.3004271682517294;48.857214538247696;0;1;1
20801;2.30094682724365;48.81949796140997;1;1;1
20820;2.2862425859289237;49.896088793104816;1;1;1
20820;2.300509784248355;48.857152066308494;1;1;1
20801;2.3003189591877202;48.87237693915794;0;1;0
20820;2.300139504779111;48.88674730414353;1;1;1
20801;2.299813905199173;48.91400380560421;1;1;1
20801;2.300360478866743;48.8784207528859;0;1;0
20820;2.300476887058384;48.87178429540331;1;0;0
20810;2.3009369505523374;48.839536044918404;1;0;0
20810;2.3006084656703116;48.865030971349356;1;0;1
20820;2.290648868050988;49.59619668909105;1;1;1
20810;2.3005455315522947;48.87174872279219;1;0;0
20801;2.3009907223401544;48.83959032134331;0;0;0
20801;2.3005806578158907;48.87014809477998;0;0;0
20801;2.3005866699029918;48.87173097629942;0;0;0
20810;2.290748993104534;49.59595463011804;1;1;1
20810;2.3006688589394635;48.86865569614384;1;1;0
20801;2.300677661261131;48.869015486070765;1;1;1
20820;2.301101401555465;48.83946505626417;1;0;0
20810;2.2998730540617087;48.93293444687839;1;1;1
20820;2.3015264740135493;48.81079525924038;1;0;0
20810;2.3015264740135493;48.81079525924038;1;0;0
20820;2.3012295628231905;48.8329543475712;1;1;1
20801;2.300613366526706;48.878880893068654;0;0;0
20801;2.300505991211642;48.88687535216665;0;1;0
20810;2.3000800078466863;48.91958106376133;0;1;0
20810;2.3012546372614424;48.83311638158389;1;1;1
20801;2.3008485122664997;48.86441182268258;0;0;0
20820;2.3008294348932203;48.86684894656966;1;1;1
20820;2.3007999747494368;48.87005944161523;1;1;1
20810;2.301023676427153;48.85948439795933;0;1;1
20801;2.311021839981571;48.10525526888986;1;1;0
20801;2.301731441757175;48.81074249300599;0;0;0
20801;2.3023994781739727;48.76181836817395;0;1;1
20801;2.3023994781739727;48.76181836817395;1;0;0
20820;2.300169204135213;48.93324193636773;1;1;1
20820;2.3006168446692485;48.90095944102768;1;1;1
20810;2.3008579537983604;48.893163717032934;1;1;1
20810;2.301552953602671;48.84542150666079;1;1;1
20820;2.301251634691424;48.86891091673069;1;1;1
20810;2.301169596462377;48.87502597453599;1;1;0
20801;2.3017519020752597;48.8326066417561;1;1;1
20801;2.3693932378884193;43.237276564124734;1;1;0
20810;2.3050092458208384;48.589283005531826;1;1;1
20810;2.301257425759071;48.8705117854766;1;0;0
20801;2.287324186947143;49.888351197760315;1;1;1
20801;2.3008170547557847;48.9063655095096;1;1;1
20801;2.301341511340925;48.87135766011207;0;0;0
20820;2.302817705804847;48.7620816453493;1;1;1
20810;2.3017544023400056;48.841573393313475;1;1;1
20801;2.301415450874598;48.86787762446206;0;0;0
20820;2.3014851602463544;48.86471232555865;1;0;0
20810;2.3013806100161367;48.87555781736538;1;1;1
20815;2.301380489392698;48.87556681006834;0;1;1
20801;2.3014697439228713;48.86992845046524;0;1;0
20801;2.3014977259598632;48.86885839237566;0;1;1
20810;2.2872970080310466;49.907216574856584;0;1;0
20810;2.301347083817637;48.88212278925667;0;1;0
20801;2.3019046320137546;48.84154728905485;1;1;0
20820;2.3031934361007966;48.74616379565884;1;1;1
20801;2.301690536849588;48.8595602394937;0;1;1
20815;2.3019521576581456;48.84308548495977;0;1;1
20820;2.3050145400607955;48.61443453350258;1;1;1
20810;2.305029179900847;48.61435366002094;1;1;1
20810;2.302179408961405;48.82814822606125;1;1;1
20801;2.3017956912796698;48.857816105587354;0;0;0
20815;2.301253817563261;48.901268927645106;0;1;1
20820;2.3016361533763723;48.87683637147509;1;1;1
20815;2.3009010279251134;48.93261670210862;0;1;1
